"@timestamp","process.command_line","process.executable","process.working_directory","process.pid","process.parent.pid","process.user.id"
"Nov 1, 2023 @ 08:23:58.026","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787439,500,0
"Nov 1, 2023 @ 08:23:58.026","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787440,1787439,0
"Nov 1, 2023 @ 08:23:58.026","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787444,1787443,0
"Nov 1, 2023 @ 08:23:58.026","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787450,1787439,0
"Nov 1, 2023 @ 08:23:17.997","hostname -f","/usr/bin/hostname","""/""",1787436,672,0
"Nov 1, 2023 @ 08:23:07.926","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787433,1787422,0
"Nov 1, 2023 @ 08:23:07.926","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787424,1787422,0
"Nov 1, 2023 @ 08:23:07.926","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787427,1787426,0
"Nov 1, 2023 @ 08:23:07.926","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787434,1787422,0
"Nov 1, 2023 @ 08:23:07.926","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787422,500,0
"Nov 1, 2023 @ 08:23:07.926","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787430,1787429,0
"Nov 1, 2023 @ 08:23:07.926","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787423,1787422,0
"Nov 1, 2023 @ 08:23:07.926","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787426,1787422,0
"Nov 1, 2023 @ 08:23:07.926","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787431,1787429,0
"Nov 1, 2023 @ 08:23:07.926","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787435,1787422,0
"Nov 1, 2023 @ 08:23:07.926","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787432,1787422,0
"Nov 1, 2023 @ 08:22:27.881","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787416,1787415,0
"Nov 1, 2023 @ 08:22:27.881","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787413,1787412,0
"Nov 1, 2023 @ 08:22:27.881","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787419,1787408,0
"Nov 1, 2023 @ 08:22:27.881","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787420,1787408,0
"Nov 1, 2023 @ 08:22:27.881","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787412,1787408,0
"Nov 1, 2023 @ 08:22:27.881","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787408,500,0
"Nov 1, 2023 @ 08:22:27.881","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787418,1787408,0
"Nov 1, 2023 @ 08:22:27.881","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787410,1787408,0
"Nov 1, 2023 @ 08:22:27.881","hostname -f","/usr/bin/hostname","""/""",1787407,672,0
"Nov 1, 2023 @ 08:22:27.881","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787417,1787415,0
"Nov 1, 2023 @ 08:22:27.881","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787421,1787408,0
"Nov 1, 2023 @ 08:22:27.881","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787409,1787408,0
"Nov 1, 2023 @ 08:21:37.828","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787393,500,0
"Nov 1, 2023 @ 08:21:37.828","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787401,1787400,0
"Nov 1, 2023 @ 08:21:37.828","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787398,1787397,0
"Nov 1, 2023 @ 08:21:37.828","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787403,1787393,0
"Nov 1, 2023 @ 08:21:37.828","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787405,1787393,0
"Nov 1, 2023 @ 08:21:37.828","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787402,1787400,0
"Nov 1, 2023 @ 08:21:37.828","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787406,1787393,0
"Nov 1, 2023 @ 08:21:37.828","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787397,1787393,0
"Nov 1, 2023 @ 08:21:37.828","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787394,1787393,0
"Nov 1, 2023 @ 08:21:37.828","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787395,1787393,0
"Nov 1, 2023 @ 08:21:37.828","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787404,1787393,0
"Nov 1, 2023 @ 08:21:17.629","hostname -f","/usr/bin/hostname","""/""",1787392,672,0
"Nov 1, 2023 @ 08:20:47.541","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787390,1787378,0
"Nov 1, 2023 @ 08:20:47.541","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787386,1787385,0
"Nov 1, 2023 @ 08:20:47.541","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787388,1787378,0
"Nov 1, 2023 @ 08:20:47.541","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787387,1787385,0
"Nov 1, 2023 @ 08:20:47.541","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787380,1787378,0
"Nov 1, 2023 @ 08:20:47.541","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787382,1787378,0
"Nov 1, 2023 @ 08:20:47.541","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787391,1787378,0
"Nov 1, 2023 @ 08:20:47.541","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787378,500,0
"Nov 1, 2023 @ 08:20:47.541","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787379,1787378,0
"Nov 1, 2023 @ 08:20:47.541","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787383,1787382,0
"Nov 1, 2023 @ 08:20:47.541","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787389,1787378,0
"Nov 1, 2023 @ 08:20:17.506","hostname -f","/usr/bin/hostname","""/""",1787376,672,0
"Nov 1, 2023 @ 08:20:07.465","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787363,1787362,0
"Nov 1, 2023 @ 08:20:07.465","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787362,500,0
"Nov 1, 2023 @ 08:20:07.465","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787364,1787362,0
"Nov 1, 2023 @ 08:20:07.465","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787374,1787362,0
"Nov 1, 2023 @ 08:20:07.465","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787366,1787362,0
"Nov 1, 2023 @ 08:20:07.465","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787373,1787362,0
"Nov 1, 2023 @ 08:20:07.465","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787375,1787362,0
"Nov 1, 2023 @ 08:20:07.465","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787370,1787369,0
"Nov 1, 2023 @ 08:20:07.465","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787372,1787362,0
"Nov 1, 2023 @ 08:20:07.465","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787367,1787366,0
"Nov 1, 2023 @ 08:20:07.465","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787371,1787369,0
"Nov 1, 2023 @ 08:19:27.414","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787349,1787348,0
"Nov 1, 2023 @ 08:19:27.414","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787359,1787348,0
"Nov 1, 2023 @ 08:19:27.414","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787360,1787348,0
"Nov 1, 2023 @ 08:19:27.414","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787358,1787348,0
"Nov 1, 2023 @ 08:19:27.414","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787350,1787348,0
"Nov 1, 2023 @ 08:19:27.414","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787348,500,0
"Nov 1, 2023 @ 08:19:27.414","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787352,1787348,0
"Nov 1, 2023 @ 08:19:27.414","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787356,1787355,0
"Nov 1, 2023 @ 08:19:27.414","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787353,1787352,0
"Nov 1, 2023 @ 08:19:27.414","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787361,1787348,0
"Nov 1, 2023 @ 08:19:27.414","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787357,1787355,0
"Nov 1, 2023 @ 08:19:17.354","hostname -f","/usr/bin/hostname","""/""",1787347,672,0
"Nov 1, 2023 @ 08:18:37.303","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787335,1787331,0
"Nov 1, 2023 @ 08:18:37.303","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787331,500,0
"Nov 1, 2023 @ 08:18:37.303","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787342,1787331,0
"Nov 1, 2023 @ 08:18:37.303","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787336,1787335,0
"Nov 1, 2023 @ 08:18:37.303","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787339,1787338,0
"Nov 1, 2023 @ 08:18:37.303","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787344,1787331,0
"Nov 1, 2023 @ 08:18:37.303","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787341,1787331,0
"Nov 1, 2023 @ 08:18:37.303","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787332,1787331,0
"Nov 1, 2023 @ 08:18:37.303","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787340,1787338,0
"Nov 1, 2023 @ 08:18:37.303","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787343,1787331,0
"Nov 1, 2023 @ 08:18:37.303","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787333,1787331,0
"Nov 1, 2023 @ 08:18:17.243","hostname -f","/usr/bin/hostname","""/""",1787330,672,0
"Nov 1, 2023 @ 08:17:57.212","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787318,1787316,0
"Nov 1, 2023 @ 08:17:57.212","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787321,1787320,0
"Nov 1, 2023 @ 08:17:57.212","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787328,1787316,0
"Nov 1, 2023 @ 08:17:57.212","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787316,500,0
"Nov 1, 2023 @ 08:17:57.212","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787317,1787316,0
"Nov 1, 2023 @ 08:17:57.212","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787326,1787316,0
"Nov 1, 2023 @ 08:17:57.212","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787325,1787323,0
"Nov 1, 2023 @ 08:17:57.212","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787329,1787316,0
"Nov 1, 2023 @ 08:17:57.212","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787320,1787316,0
"Nov 1, 2023 @ 08:17:57.212","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787327,1787316,0
"Nov 1, 2023 @ 08:17:57.212","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787324,1787323,0
"Nov 1, 2023 @ 08:17:17.175","hostname -f","/usr/bin/hostname","""/""",1787315,672,0
"Nov 1, 2023 @ 08:17:17.175","/bin/sh -c    cd / && run-parts --report /etc/cron.hourly","/usr/bin/dash","""/root""",1787313,1787312,0
"Nov 1, 2023 @ 08:17:17.175","run-parts --report /etc/cron.hourly","/usr/bin/run-parts","""/""",1787314,1787313,0
"Nov 1, 2023 @ 08:17:07.141","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787298,500,0
"Nov 1, 2023 @ 08:17:07.141","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787306,1787305,0
"Nov 1, 2023 @ 08:17:07.141","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787302,1787298,0
"Nov 1, 2023 @ 08:17:07.141","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787307,1787305,0
"Nov 1, 2023 @ 08:17:07.141","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787300,1787298,0
"Nov 1, 2023 @ 08:17:07.141","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787303,1787302,0
"Nov 1, 2023 @ 08:17:07.141","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787309,1787298,0
"Nov 1, 2023 @ 08:17:07.141","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787308,1787298,0
"Nov 1, 2023 @ 08:17:07.141","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787311,1787298,0
"Nov 1, 2023 @ 08:17:07.141","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787299,1787298,0
"Nov 1, 2023 @ 08:17:07.141","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787310,1787298,0
"Nov 1, 2023 @ 08:16:27.088","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787289,1787288,0
"Nov 1, 2023 @ 08:16:27.088","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787294,1787284,0
"Nov 1, 2023 @ 08:16:27.088","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787297,1787284,0
"Nov 1, 2023 @ 08:16:27.088","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787284,500,0
"Nov 1, 2023 @ 08:16:27.088","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787285,1787284,0
"Nov 1, 2023 @ 08:16:27.088","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787288,1787284,0
"Nov 1, 2023 @ 08:16:27.088","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787293,1787291,0
"Nov 1, 2023 @ 08:16:27.088","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787296,1787284,0
"Nov 1, 2023 @ 08:16:27.088","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787286,1787284,0
"Nov 1, 2023 @ 08:16:27.088","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787292,1787291,0
"Nov 1, 2023 @ 08:16:27.088","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787295,1787284,0
"Nov 1, 2023 @ 08:16:27.088","hostname -f","/usr/bin/hostname","""/""",1787283,672,0
"Nov 1, 2023 @ 08:15:37.044","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787268,500,0
"Nov 1, 2023 @ 08:15:37.044","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787270,1787268,0
"Nov 1, 2023 @ 08:15:37.044","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787276,1787275,0
"Nov 1, 2023 @ 08:15:37.044","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787278,1787268,0
"Nov 1, 2023 @ 08:15:37.044","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787273,1787272,0
"Nov 1, 2023 @ 08:15:37.044","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787280,1787268,0
"Nov 1, 2023 @ 08:15:37.044","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787281,1787268,0
"Nov 1, 2023 @ 08:15:37.044","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787277,1787275,0
"Nov 1, 2023 @ 08:15:37.044","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787269,1787268,0
"Nov 1, 2023 @ 08:15:37.044","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787272,1787268,0
"Nov 1, 2023 @ 08:15:37.044","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787279,1787268,0
"Nov 1, 2023 @ 08:15:16.942","hostname -f","/usr/bin/hostname","""/""",1787267,672,0
"Nov 1, 2023 @ 08:14:56.912","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787264,1787253,0
"Nov 1, 2023 @ 08:14:56.912","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787258,1787257,0
"Nov 1, 2023 @ 08:14:56.912","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787263,1787253,0
"Nov 1, 2023 @ 08:14:56.912","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787265,1787253,0
"Nov 1, 2023 @ 08:14:56.912","/bin/sh /sbin/resolvconf -a enp1s0.dhclient","/usr/bin/dash","""/""",1787257,1787253,0
"Nov 1, 2023 @ 08:14:56.912","sed -e s/[[:blank:]]\+$// -e /^$/d","/usr/bin/sed","""/run/resolvconf/interface""",1787262,1787260,0
"Nov 1, 2023 @ 08:14:56.912","ip -4 600 dev enp1s0 label enp1s0 addr change 192.168.1.2/255.255.255.0 broadcast 192.168.1.255 valid_lft 600 preferred_lft","/usr/bin/ip","""/""",1787255,1787253,0
"Nov 1, 2023 @ 08:14:56.912","sed -e /^nameserver/!b ENDOFCYCLE -e s/$/ / -e s/\([:. ]\)0\+/\10/g -e s/\([:. ]\)0\([123456789abcdefABCDEF][[:xdigit:]]*\)/\1\2/g -e /::/b ENDOFCYCLE; s/ \(0[: ]\)\+/ ::/ -e s/#.*$// /::/b ENDOFCYCLE; s/:\(0[: ]\)\+/::/ -e : ENDOFCYCLE - -e s/[[:blank:]]\+$// -e s/^[[:blank:]]\+// -e s/[[:blank:]]\+/ /g -e","/usr/bin/sed","""/run/resolvconf/interface""",1787261,1787260,0
"Nov 1, 2023 @ 08:14:56.912","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787254,1787253,0
"Nov 1, 2023 @ 08:14:56.912","/usr/bin/chronyc reload sources","/usr/bin/chronyc","""/""",1787266,1787253,0
"Nov 1, 2023 @ 08:14:56.912","/bin/sh /sbin/dhclient-script","/usr/bin/dash","""/""",1787253,500,0
"Nov 1, 2023 @ 08:14:16.838","rm -f /run/chrony-dhcp/enp1s0.sources","/usr/bin/rm","""/""",1787249,1787238,0
"Nov 1, 2023 @ 08:14:16.838","flock -w 10 9","/usr/bin/flock","""/run/resolvconf/interface""",1787243,1787242,0
"Nov 1, 2023 @ 08:14:16.838","run-parts --list /etc/dhcp/dhclient-exit-hooks.d","/usr/bin/run-parts","""/""",1787248,1787238,0
"Nov 1, 2023 @ 08:14:16.838","mkdir -p /run/chrony-dhcp","/usr/bin/mkdir","""/""",1787250,1787238,0
"Nov 1, 2023 @ 08:14:16.838","run-parts --list /etc/dhcp/dhclient-enter-hooks.d","/usr/bin/run-parts","""/""",1787239,1787238,0
